PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
610008383c0a128712403745,374,1,other,7,1647966464.46,1,1647966465.093,1,1647966468.128,0.6329998970031738,fast,-1.0,-1.0,6,0.28871849168675673,0.6762090571775277,0.6101217673768007
610008383c0a128712403745,377,1,other,8,1647966469.16,1,1647966474.493,1,1647966479.01,5.33299994468689,slow,-1.0,-1.0,6,0.28871849168675673,0.8281645070546748,0.32379094282247234
610008383c0a128712403745,379,1,other,9,1647966480.059,0,1647966483.761,0,1647966488.276,3.70199990272522,slow,39.0,-1.0,6,0.15322258216662307,0.8281645070546748,-0.28871849168675673
610008383c0a128712403745,383,1,other,10,1647966493.043,1,1647966494.842,1,1647966497.86,1.7990000247955322,fast,-1.0,-1.0,6,0.15322258216662307,0.9088070951633994,0.17183549294532519
610008383c0a128712403745,385,1,other,11,1647966498.893,1,1647966501.142,1,1647966504.158,2.249000072479248,fast,-1.0,-1.0,6,0.15322258216662307,0.951604026909718,0.09119290483660059
610008383c0a128712403745,389,1,other,12,1647966505.192,1,1647966511.142,1,1647966515.675,5.950000047683716,slow,-1.0,-1.0,6,0.15322258216662307,0.974316310950375,0.048395973090281985
610008383c0a128712403745,393,1,other,13,1647966516.724,0,1647966518.675,0,1647966521.708,1.950999975204468,fast,39.0,40.0,6,0.08131505380430899,0.974316310950375,-0.15322258216662307
610008383c0a128712403745,395,1,other,14,1647966530.49,1,1647966531.391,1,1647966535.924,0.9010000228881836,slow,-1.0,-1.0,6,0.08131505380430899,0.9863696948097881,0.025683689049625036
610008383c0a128712403745,397,1,other,15,1647966536.976,1,1647966538.69,0,1647966541.723,1.7139999866485596,fast,-1.0,-1.0,6,0.08131505380430899,0.5234652991109128,-0.9863696948097881
610008383c0a128712403745,398,1,other,16,1647966542.757,1,1647966545.574,0,1647966548.606,2.816999912261963,fast,-1.0,-1.0,6,0.08131505380430899,0.2778024515707761,-0.5234652991109128
610008383c0a128712403745,404,1,other,17,1647966549.64,0,1647966551.756,1,1647966556.289,2.115999937057495,slow,34.0,40.0,6,0.5124549216389327,0.2778024515707761,0.918684946195691
610008383c0a128712403745,410,1,other,18,1647966565.489,1,1647966568.122,0,1647966572.638,2.632999897003174,slow,-1.0,-1.0,6,0.5124549216389327,0.14742945182767805,-0.2778024515707761
610008383c0a128712403745,413,1,other,19,1647966573.672,0,1647966575.039,1,1647966579.572,1.3670001029968262,slow,-1.0,-1.0,6,0.7412603695984954,0.14742945182767805,0.4875450783610673
610008383c0a128712403745,416,1,other,20,1647966580.621,0,1647966587.455,0,1647966590.472,6.833999872207642,fast,-1.0,-1.0,6,0.39338605305160845,0.14742945182767805,-0.7412603695984954
610008383c0a128712403745,419,1,other,21,1647966591.506,1,1647966591.97,0,1647966595.004,0.4639999866485595,fast,-1.0,-1.0,6,0.39338605305160845,0.07824064598174389,-0.14742945182767805
610008383c0a128712403745,423,1,other,22,1647966596.055,1,1647966597.971,0,1647966602.505,1.9159998893737795,slow,32.0,37.0,6,0.39338605305160845,0.04152222373312333,-0.07824064598174389
610008383c0a128712403745,428,1,other,23,1647966612.005,1,1647966614.387,0,1647966618.903,2.381999969482422,slow,-1.0,-1.0,6,0.39338605305160845,0.0220357979169272,-0.04152222373312333
610008383c0a128712403745,432,1,other,24,1647966619.953,0,1647966621.119,1,1647966625.636,1.1659998893737793,slow,33.0,-1.0,6,0.6780706535743417,0.0220357979169272,0.6066139469483915
610008383c0a128712403745,440,1,other,25,1647966631.82,0,1647966634.452,0,1647966637.486,2.631999969482422,fast,39.0,38.0,6,0.359851341093841,0.0220357979169272,-0.6780706535743417
610008383c0a128712403745,442,1,other,26,1647966648.702,0,1647966650.635,0,1647966653.668,1.933000087738037,fast,-1.0,-1.0,6,0.19097270616923795,0.0220357979169272,-0.359851341093841
610008383c0a128712403745,445,1,other,27,1647966654.72,1,1647966654.765,1,1647966659.268,0.0450000762939453,slow,-1.0,-1.0,6,0.19097270616923795,0.48099548652303065,0.9779642020830728
610008383c0a128712403745,450,1,other,28,1647966660.301,1,1647966664.101,1,1647966668.634,3.799999952316284,slow,-1.0,-1.0,6,0.19097270616923795,0.7245648823998729,0.5190045134769694
610008383c0a128712403745,454,1,other,29,1647966669.667,1,1647966670.835,1,1647966673.867,1.1679999828338623,fast,38.0,-1.0,6,0.19097270616923795,0.8538268896754743,0.27543511760012707
610008383c0a128712403745,458,1,other,30,1647966680.417,1,1647966681.666,1,1647966686.2,1.248999834060669,slow,-1.0,-1.0,6,0.19097270616923795,0.9224260930555497,0.14617311032452573
610008383c0a128712403745,466,1,other,31,1647966687.25,1,1647966688.849,1,1647966691.867,1.5989999771118164,fast,36.0,42.0,6,0.19097270616923795,0.9588316139318235,0.07757390694445032
610008383c0a128712403745,473,1,other,32,1647966701.399,1,1647966702.432,0,1647966706.95,1.0329999923706057,slow,40.0,-1.0,6,0.19097270616923795,0.508850870241518,-0.9588316139318235
610008383c0a128712403745,479,1,other,33,1647966719.932,1,1647966725.882,1,1647966730.398,5.950000047683716,slow,-1.0,-1.0,6,0.19097270616923795,0.7393477035335443,0.491149129758482
610008383c0a128712403745,485,1,other,34,1647966731.449,1,1647966732.931,0,1647966735.964,1.4820001125335691,fast,35.0,39.0,6,0.19097270616923795,0.3923710032999208,-0.7393477035335443
610008383c0a128712403745,488,1,other,35,1647966748.814,0,1647966750.248,0,1647966753.264,1.434000015258789,fast,-1.0,-1.0,6,0.10134900259296631,0.3923710032999208,-0.19097270616923795
610008383c0a128712403745,494,1,other,36,1647966754.313,1,1647966755.164,1,1647966759.699,0.8510000705718994,slow,50.0,-1.0,6,0.10134900259296631,0.6775319678009694,0.6076289967000792
610008383c0a128712403745,498,1,other,37,1647966767.513,1,1647966769.063,0,1647966772.096,1.5499999523162842,fast,38.0,-1.0,6,0.10134900259296631,0.3595654611535215,-0.6775319678009694
610008383c0a128712403745,501,1,other,38,1647966776.93,1,1647966778.163,0,1647966781.18,1.2330000400543213,fast,-1.0,-1.0,6,0.10134900259296631,0.19082099000312236,-0.3595654611535215
610008383c0a128712403745,503,1,other,39,1647966782.213,0,1647966783.012,1,1647966787.546,0.7990000247955322,slow,-1.0,-1.0,6,0.5230869159613551,0.19082099000312236,0.8986509974070337
610008383c0a128712403745,506,1,other,40,1647966788.579,0,1647966789.964,1,1647966792.979,1.3849999904632568,fast,-1.0,-1.0,6,0.7469027571509694,0.19082099000312236,0.47691308403864485
610008383c0a128712403745,510,1,other,41,1647966794.012,0,1647966794.879,1,1647966797.895,0.8669998645782471,fast,-1.0,-1.0,6,0.8656815749416713,0.19082099000312236,0.25309724284903057
610008383c0a128712403745,515,1,other,42,1647966798.945,0,1647966799.914,1,1647966804.444,0.9690001010894777,slow,40.0,43.0,6,0.928717361330912,0.19082099000312236,0.1343184250583287
610008383c0a128712403745,519,1,other,43,1647966813.744,0,1647966815.444,1,1647966818.463,1.7000000476837158,fast,-1.0,-1.0,6,0.9621703830027697,0.19082099000312236,0.07128263866908802
610008383c0a128712403745,524,1,other,44,1647966819.511,1,1647966820.894,0,1647966825.427,1.383000135421753,slow,-1.0,-1.0,6,0.9621703830027697,0.1012684869924835,-0.19082099000312236
610008383c0a128712403745,528,1,other,45,1647966826.477,0,1647966829.128,1,1647966833.645,2.651000022888184,slow,-1.0,-1.0,6,0.9799238643675836,0.1012684869924835,0.03782961699723031
610008383c0a128712403745,530,1,other,46,1647966834.695,0,1647966834.876,0,1647966837.893,0.1809999942779541,fast,-1.0,-1.0,6,0.5200445040700661,0.1012684869924835,-0.9799238643675836
610008383c0a128712403745,538,1,other,47,1647966838.944,0,1647966841.843,1,1647966844.877,2.8989999294281006,fast,40.0,-1.0,6,0.7452881525467603,0.1012684869924835,0.4799554959299339
610008383c0a128712403745,540,1,other,48,1647966852.993,0,1647966854.792,1,1647966859.326,1.7990000247955322,slow,-1.0,-1.0,6,0.8648247060754282,0.1012684869924835,0.2547118474532397
610008383c0a128712403745,545,1,other,49,1647966860.359,0,1647966861.659,0,1647966864.676,1.2999999523162842,fast,40.0,41.0,6,0.4589615088808879,0.1012684869924835,-0.8648247060754282
610008383c0a128712403745,547,1,other,50,1647966876.075,1,1647966876.908,1,1647966879.941,0.8329999446868896,fast,-1.0,-1.0,6,0.4589615088808879,0.5230441864218005,0.8987315130075165
610008383c0a128712403745,552,1,other,51,1647966880.976,1,1647966882.259,1,1647966886.792,1.2829999923706057,slow,40.0,42.0,6,0.4589615088808879,0.7468800806318898,0.4769558135781995
610008383c0a128712403745,554,1,other,52,1647966896.123,0,1647966899.69,0,1647966904.206,3.567000150680542,slow,-1.0,-1.0,6,0.24357036189464418,0.7468800806318898,-0.4589615088808879
610008383c0a128712403745,558,1,other,53,1647966905.257,0,1647966908.394,1,1647966911.424,3.13700008392334,fast,-1.0,-1.0,6,0.5985636330366602,0.7468800806318898,0.7564296381053558
610008383c0a128712403745,565,1,other,54,1647966912.474,0,1647966913.424,0,1647966917.956,0.9500000476837158,slow,38.0,42.0,6,0.31765705379347864,0.7468800806318898,-0.5985636330366602
610008383c0a128712403745,569,1,other,55,1647966927.472,1,1647966928.722,1,1647966931.74,1.25,fast,39.0,-1.0,6,0.31765705379347864,0.8656695405382369,0.2531199193681102
610008383c0a128712403745,575,1,other,56,1647966937.906,0,1647966939.888,0,1647966944.407,1.9820001125335691,slow,-1.0,-1.0,6,0.16858024486524859,0.8656695405382369,-0.31765705379347864
610008383c0a128712403745,577,1,other,57,1647966945.455,1,1647966946.021,1,1647966950.539,0.5659999847412109,slow,-1.0,-1.0,6,0.16858024486524859,0.9287109746864047,0.13433045946176314
610008383c0a128712403745,579,1,other,58,1647966951.572,1,1647966952.771,0,1647966955.788,1.1989998817443848,fast,-1.0,-1.0,6,0.16858024486524859,0.492865880521152,-0.9287109746864047
610008383c0a128712403745,582,1,other,59,1647966956.822,0,1647966957.521,0,1647966960.537,0.6989998817443848,fast,-1.0,-1.0,6,0.08946534830390916,0.492865880521152,-0.16858024486524859
610008383c0a128712403745,588,1,other,60,1647966961.571,1,1647966961.687,1,1647966966.204,0.1159999370574951,slow,37.0,39.0,6,0.08946534830390916,0.730864487281782,0.507134119478848
610008383c0a128712403745,592,2,money,1,1647966981.84,0,1647966983.553,1,1647966986.571,1.7130000591278076,fast,-1.0,-1.0,6,0.7465911078040355,0.5,0.5
610008383c0a128712403745,595,2,money,2,1647966987.62,0,1647966988.52,1,1647966991.552,0.9000000953674316,fast,38.0,-1.0,6,0.871567866712028,0.5,0.2534088921959645
610008383c0a128712403745,599,2,money,3,1647966998.737,0,1647967000.002,1,1647967004.535,1.2650001049041748,slow,-1.0,-1.0,6,0.9349083107622611,0.5,0.12843213328797198
610008383c0a128712403745,603,2,money,4,1647967005.585,1,1647967006.869,1,1647967011.386,1.2839999198913574,slow,-1.0,-1.0,6,0.9349083107622611,0.7465911078040355,0.5
610008383c0a128712403745,611,2,money,5,1647967012.418,0,1647967014.468,1,1647967017.484,2.049999952316284,fast,37.0,42.0,6,0.9670103742782012,0.7465911078040355,0.06509168923773889
610008383c0a128712403745,613,2,money,6,1647967028.253,0,1647967030.367,1,1647967034.884,2.114000082015991,slow,-1.0,-1.0,6,0.9832802709837589,0.7465911078040355,0.032989625721798754
610008383c0a128712403745,616,2,money,7,1647967035.918,0,1647967038.833,1,1647967041.866,2.914999961853028,fast,-1.0,-1.0,6,0.9915261439843552,0.7465911078040355,0.01671972901624108
610008383c0a128712403745,618,2,money,8,1647967042.9,1,1647967044.283,0,1647967048.816,1.3829998970031738,slow,-1.0,-1.0,6,0.9915261439843552,0.37838565110395717,-0.7465911078040355
610008383c0a128712403745,621,2,money,9,1647967049.85,0,1647967050.716,0,1647967055.25,0.8660001754760742,slow,36.0,-1.0,6,0.5025230834608239,0.37838565110395717,-0.9915261439843552
610008383c0a128712403745,623,2,money,10,1647967060.433,0,1647967062.349,1,1647967065.382,1.9159998893737795,fast,-1.0,-1.0,6,0.747869851373486,0.37838565110395717,0.49747691653917614
610008383c0a128712403745,625,2,money,11,1647967066.432,0,1647967067.733,1,1647967070.749,1.3010001182556152,fast,-1.0,-1.0,6,0.8722159566947024,0.37838565110395717,0.25213014862651395
610008383c0a128712403745,628,2,money,12,1647967071.782,0,1647967073.748,1,1647967078.282,1.9659998416900637,slow,-1.0,-1.0,6,0.9352367742913668,0.37838565110395717,0.12778404330529758
610008383c0a128712403745,633,2,money,13,1647967079.315,1,1647967081.115,0,1647967084.148,1.7999999523162842,fast,39.0,44.0,6,0.9352367742913668,0.1917725773382051,-0.37838565110395717
610008383c0a128712403745,638,2,money,14,1647967094.582,0,1647967096.748,1,1647967101.285,2.1659998893737797,slow,-1.0,-1.0,6,0.967176845436276,0.1917725773382051,0.06476322570863324
610008383c0a128712403745,641,2,money,15,1647967102.315,0,1647967104.284,0,1647967107.298,1.9689998626708984,fast,-1.0,-1.0,6,0.4901824259191887,0.1917725773382051,-0.967176845436276
610008383c0a128712403745,646,2,money,16,1647967108.348,1,1647967109.997,1,1647967113.031,1.6489999294281006,fast,-1.0,-1.0,6,0.4901824259191887,0.5903759683617499,0.8082274226617949
610008383c0a128712403745,656,2,money,17,1647967114.064,0,1647967117.88,1,1647967122.398,3.81600022315979,slow,34.0,44.0,6,0.741615386660295,0.5903759683617499,0.5098175740808113
610008383c0a128712403745,663,2,money,18,1647967131.696,1,1647967134.213,1,1647967138.729,2.5169999599456787,slow,-1.0,-1.0,6,0.741615386660295,0.7923952558514126,0.4096240316382501
610008383c0a128712403745,666,2,money,19,1647967139.779,1,1647967140.481,1,1647967145.03,0.7019999027252197,slow,-1.0,-1.0,6,0.741615386660295,0.8947822235413596,0.20760474414858743
610008383c0a128712403745,670,2,money,20,1647967146.064,1,1647967147.013,1,1647967150.046,0.949000120162964,fast,-1.0,-1.0,6,0.741615386660295,0.9466737596565866,0.10521777645864039
610008383c0a128712403745,673,2,money,21,1647967151.078,1,1647967152.878,1,1647967155.912,1.7999999523162842,fast,-1.0,-1.0,6,0.741615386660295,0.9729733130191998,0.05332624034341338
610008383c0a128712403745,682,2,money,22,1647967156.947,1,1647967159.228,0,1647967163.763,2.2809998989105225,slow,37.0,44.0,6,0.741615386660295,0.49312017877686576,-0.9729733130191998
610008383c0a128712403745,684,2,money,23,1647967176.229,0,1647967177.546,0,1647967182.078,1.316999912261963,slow,-1.0,-1.0,6,0.3758638671381346,0.49312017877686576,-0.741615386660295
610008383c0a128712403745,689,2,money,24,1647967183.128,1,1647967183.293,1,1647967187.81,0.1649999618530273,slow,36.0,-1.0,6,0.3758638671381346,0.743104292054714,0.5068798212231342
610008383c0a128712403745,694,2,money,25,1647967194.244,1,1647967195.911,1,1647967198.926,1.6670000553131104,fast,37.0,41.0,6,0.3758638671381346,0.869800686479374,0.25689570794528604
610008383c0a128712403745,697,2,money,26,1647967210.279,1,1647967211.526,0,1647967214.561,1.246999979019165,fast,-1.0,-1.0,6,0.3758638671381346,0.44083045678405536,-0.869800686479374
610008383c0a128712403745,701,2,money,27,1647967215.609,0,1647967217.66,1,1647967222.176,2.0510001182556152,slow,-1.0,-1.0,6,0.6836767079840027,0.44083045678405536,0.6241361328618654
610008383c0a128712403745,705,2,money,28,1647967223.208,0,1647967224.426,1,1647967228.942,1.2180001735687256,slow,-1.0,-1.0,6,0.839681729988891,0.44083045678405536,0.3163232920159973
610008383c0a128712403745,708,2,money,29,1647967229.975,0,1647967230.824,0,1647967233.86,0.8489999771118164,fast,36.0,-1.0,6,0.4255656339873518,0.44083045678405536,-0.839681729988891
610008383c0a128712403745,711,2,money,30,1647967237.742,0,1647967238.842,1,1647967243.358,1.0999999046325684,slow,-1.0,-1.0,6,0.7088664473388872,0.44083045678405536,0.5744343660126482
610008383c0a128712403745,714,2,money,31,1647967244.409,0,1647967245.441,1,1647967248.458,1.0320000648498535,fast,34.0,43.0,6,0.8524483378781438,0.44083045678405536,0.29113355266111285
610008383c0a128712403745,717,2,money,32,1647967256.907,0,1647967258.577,1,1647967263.107,1.6699998378753662,slow,35.0,-1.0,6,0.9252181935200543,0.44083045678405536,0.14755166212185622
610008383c0a128712403745,718,2,money,33,1647967272.773,0,1647967274.523,0,1647967279.041,1.75,slow,-1.0,-1.0,6,0.46891703491893705,0.44083045678405536,-0.9252181935200543
610008383c0a128712403745,722,2,money,34,1647967280.092,1,1647967280.306,0,1647967283.34,0.2139999866485595,fast,34.0,38.0,6,0.46891703491893705,0.223420715399777,-0.44083045678405536
610008383c0a128712403745,725,2,money,35,1647967291.256,1,1647967292.855,0,1647967295.872,1.5989999771118164,fast,-1.0,-1.0,6,0.46891703491893705,0.11323359196617475,-0.223420715399777
610008383c0a128712403745,729,2,money,36,1647967296.921,0,1647967297.072,0,1647967301.589,0.1510000228881836,slow,50.0,-1.0,6,0.23765549270124856,0.11323359196617475,-0.46891703491893705
610008383c0a128712403745,732,2,money,37,1647967309.004,1,1647967310.138,1,1647967313.154,1.1340000629425049,fast,33.0,-1.0,6,0.23765549270124856,0.5505710138071073,0.8867664080338252
610008383c0a128712403745,734,2,money,38,1647967317.787,1,1647967319.854,1,1647967322.875,2.067000150680542,fast,-1.0,-1.0,6,0.23765549270124856,0.7722213969762072,0.44942898619289273
610008383c0a128712403745,738,2,money,39,1647967323.92,1,1647967325.67,1,1647967330.205,1.75,slow,-1.0,-1.0,6,0.23765549270124856,0.8845577530835925,0.22777860302379282
610008383c0a128712403745,739,2,money,40,1647967331.254,1,1647967332.021,1,1647967335.055,0.7669999599456787,fast,-1.0,-1.0,6,0.23765549270124856,0.9414918161926004,0.11544224691640748
610008383c0a128712403745,742,2,money,41,1647967336.106,1,1647967337.454,1,1647967340.49,1.3480000495910645,fast,-1.0,-1.0,6,0.23765549270124856,0.970347011913938,0.05850818380739964
610008383c0a128712403745,750,2,money,42,1647967341.537,0,1647967342.353,0,1647967346.869,0.8159999847412109,slow,31.0,42.0,6,0.12044803025941908,0.970347011913938,-0.23765549270124856
610008383c0a128712403745,754,2,money,43,1647967355.019,1,1647967356.786,1,1647967359.82,1.7669999599456787,fast,-1.0,-1.0,6,0.12044803025941908,0.9849713382776218,0.029652988086061982
610008383c0a128712403745,758,2,money,44,1647967360.869,1,1647967362.086,1,1647967366.603,1.2170000076293943,slow,-1.0,-1.0,6,0.12044803025941908,0.9923832069634885,0.015028661722378156
610008383c0a128712403745,763,2,money,45,1647967367.636,1,1647967369.252,1,1647967373.786,1.6160001754760742,slow,-1.0,-1.0,6,0.12044803025941908,0.9961396738290633,0.007616793036511527
610008383c0a128712403745,766,2,money,46,1647967374.818,0,1647967377.402,0,1647967380.417,2.5839998722076416,fast,-1.0,-1.0,6,0.06104520383045082,0.9961396738290633,-0.12044803025941908
610008383c0a128712403745,771,2,money,47,1647967381.468,1,1647967384.201,0,1647967387.234,2.7330000400543213,fast,31.0,-1.0,6,0.06104520383045082,0.5048613024349449,-0.9961396738290633
610008383c0a128712403745,774,2,money,48,1647967391.202,1,1647967392.834,1,1647967397.367,1.632000207901001,slow,-1.0,-1.0,6,0.06104520383045082,0.7490549023333732,0.49513869756505513
610008383c0a128712403745,778,2,money,49,1647967398.401,1,1647967399.401,0,1647967402.417,1.0,fast,34.0,39.0,6,0.06104520383045082,0.3796343459885131,-0.7490549023333732
610008383c0a128712403745,781,2,money,50,1647967410.901,0,1647967414.1,1,1647967417.133,3.1989998817443848,fast,-1.0,-1.0,6,0.5241210105611737,0.3796343459885131,0.9389547961695491
610008383c0a128712403745,786,2,money,51,1647967418.183,0,1647967422.016,1,1647967426.532,3.8329999446868896,slow,26.0,41.0,6,0.7588160649339438,0.3796343459885131,0.47587898943882634
610008383c0a128712403745,790,2,money,52,1647967435.199,0,1647967436.735,1,1647967441.249,1.5360000133514404,slow,-1.0,-1.0,6,0.8777636923988945,0.3796343459885131,0.24118393506605618
610008383c0a128712403745,791,2,money,53,1647967442.283,0,1647967443.898,1,1647967446.917,1.6150000095367432,fast,-1.0,-1.0,6,0.9380484654093574,0.3796343459885131,0.12223630760110549
610008383c0a128712403745,794,2,money,54,1647967447.965,1,1647967448.931,0,1647967453.466,0.9660000801086426,slow,27.0,42.0,6,0.9380484654093574,0.19240543811297725,-0.3796343459885131
610008383c0a128712403745,798,2,money,55,1647967463.632,0,1647967465.148,1,1647967468.165,1.5160000324249268,fast,24.0,-1.0,6,0.9686018604990906,0.19240543811297725,0.06195153459064262
610008383c0a128712403745,800,2,money,56,1647967474.315,0,1647967475.548,0,1647967480.082,1.2330000400543213,slow,-1.0,-1.0,6,0.4909046488960495,0.19240543811297725,-0.9686018604990906
610008383c0a128712403745,804,2,money,57,1647967481.13,1,1647967481.814,1,1647967486.331,0.68399977684021,slow,-1.0,-1.0,6,0.4909046488960495,0.5906967134574485,0.8075945618870227
610008383c0a128712403745,807,2,money,58,1647967487.38,1,1647967488.38,0,1647967491.413,1.0,fast,-1.0,-1.0,6,0.4909046488960495,0.29937559956209825,-0.5906967134574485
610008383c0a128712403745,809,2,money,59,1647967492.447,1,1647967494.613,0,1647967497.645,2.1659998893737797,fast,-1.0,-1.0,6,0.4909046488960495,0.15172887807106802,-0.29937559956209825
610008383c0a128712403745,815,2,money,60,1647967498.718,0,1647967499.662,1,1647967504.181,0.944000005722046,slow,22.0,42.0,6,0.7419814221092645,0.15172887807106802,0.5090953511039504
5c3848fc19ceb400010c24a0,581,1,other,1,1647966957.267,0,1647966957.867,0,1647966960.885,0.6000001430511475,fast,-1.0,-1.0,7,0.3061591626805253,0.5,-0.5
5c3848fc19ceb400010c24a0,585,1,other,2,1647966961.935,0,1647966962.335,1,1647966965.352,0.4000000953674316,fast,19.0,-1.0,7,0.5751485404254302,0.5,0.6938408373194747
5c3848fc19ceb400010c24a0,587,1,other,3,1647966969.651,0,1647966970.168,0,1647966974.702,0.5169999599456787,slow,-1.0,-1.0,7,0.3521739911071519,0.5,-0.5751485404254302
5c3848fc19ceb400010c24a0,590,1,other,4,1647966975.753,0,1647966976.135,0,1647966980.653,0.3819999694824219,slow,-1.0,-1.0,7,0.2156425884704488,0.5,-0.3521739911071519
5c3848fc19ceb400010c24a0,593,1,other,5,1647966981.686,0,1647966982.036,0,1647966985.053,0.3499999046325683,fast,17.0,30.0,7,0.13204190864874737,0.5,-0.2156425884704488
5c3848fc19ceb400010c24a0,594,1,other,6,1647966992.023,1,1647966992.886,1,1647966997.421,0.8629999160766602,slow,-1.0,-1.0,7,0.13204190864874737,0.6938408373194747,0.5
5c3848fc19ceb400010c24a0,596,1,other,7,1647966998.471,1,1647966998.82,1,1647967001.838,0.3489999771118164,fast,-1.0,-1.0,7,0.13204190864874737,0.8125331342135192,0.30615916268052534
5c3848fc19ceb400010c24a0,605,1,other,8,1647967002.871,1,1647967012.039,1,1647967016.556,9.167999982833862,slow,-1.0,-1.0,7,0.13204190864874737,0.8852106026809373,0.18746686578648075
5c3848fc19ceb400010c24a0,634,1,other,9,1647967017.605,1,1647967085.66,1,1647967090.177,68.0550000667572,slow,17.0,-1.0,7,0.13204190864874737,0.9297123484643872,0.11478939731906268
5c3848fc19ceb400010c24a0,635,1,other,10,1647967095.994,0,1647967096.627,0,1647967099.662,0.6330001354217529,fast,-1.0,-1.0,7,0.08085168038127781,0.9297123484643872,-0.13204190864874737
5c3848fc19ceb400010c24a0,640,1,other,11,1647967100.695,1,1647967101.261,1,1647967104.278,0.5659999847412109,fast,-1.0,-1.0,7,0.08085168038127781,0.9569615829181525,0.07028765153561278
5c3848fc19ceb400010c24a0,642,1,other,12,1647967105.311,1,1647967105.762,1,1647967110.278,0.4509999752044678,slow,-1.0,-1.0,7,0.08085168038127781,0.9736467885262526,0.043038417081847524
5c3848fc19ceb400010c24a0,650,1,other,13,1647967111.312,1,1647967111.779,0,1647967114.795,0.4670000076293945,fast,16.0,12.0,7,0.08085168038127781,0.59618177104356,-0.9736467885262526
5c3848fc19ceb400010c24a0,654,1,other,14,1647967122.978,1,1647967123.763,0,1647967128.295,0.7850000858306885,slow,-1.0,-1.0,7,0.08085168038127781,0.3650530236561779,-0.59618177104356
5c3848fc19ceb400010c24a0,658,1,other,15,1647967129.345,0,1647967129.713,1,1647967132.746,0.3680000305175781,fast,-1.0,-1.0,7,0.43718864017264036,0.3650530236561779,0.9191483196187222
5c3848fc19ceb400010c24a0,660,1,other,16,1647967133.797,0,1647967134.147,1,1647967137.164,0.3500001430511474,fast,-1.0,-1.0,7,0.6553802906563355,0.3650530236561779,0.5628113598273596
5c3848fc19ceb400010c24a0,667,1,other,17,1647967138.212,0,1647967138.529,0,1647967143.048,0.317000150680542,slow,22.0,21.0,7,0.4013013620493259,0.3650530236561779,-0.6553802906563355
5c3848fc19ceb400010c24a0,672,1,other,18,1647967150.297,1,1647967151.13,1,1647967155.665,0.8330001831054688,slow,-1.0,-1.0,7,0.4013013620493259,0.6112103307520882,0.634946976343822
5c3848fc19ceb400010c24a0,675,1,other,19,1647967156.714,0,1647967157.765,1,1647967162.282,1.0510001182556152,slow,-1.0,-1.0,7,0.6334058526141013,0.6112103307520882,0.598698637950674
5c3848fc19ceb400010c24a0,677,1,other,20,1647967163.316,1,1647967163.899,1,1647967166.932,0.5829999446868896,fast,-1.0,-1.0,7,0.6334058526141013,0.7619369608084419,0.3887896692479118
5c3848fc19ceb400010c24a0,680,1,other,21,1647967167.981,1,1647967168.481,0,1647967171.499,0.5,fast,-1.0,-1.0,7,0.6334058526141013,0.46654796387291353,-0.7619369608084419
5c3848fc19ceb400010c24a0,685,1,other,22,1647967172.548,1,1647967172.966,0,1647967177.5,0.4179999828338623,slow,13.0,25.0,7,0.6334058526141013,0.28567586793927036,-0.46654796387291353
5c3848fc19ceb400010c24a0,687,1,other,23,1647967184.934,0,1647967185.75,1,1647967190.266,0.8159999847412109,slow,-1.0,-1.0,7,0.7755276855855043,0.28567586793927036,0.3665941473858987
5c3848fc19ceb400010c24a0,691,1,other,24,1647967191.301,0,1647967191.984,0,1647967196.501,0.682999849319458,slow,18.0,-1.0,7,0.4748698137088474,0.28567586793927036,-0.7755276855855043
5c3848fc19ceb400010c24a0,700,1,other,25,1647967201.017,1,1647967201.768,1,1647967204.784,0.750999927520752,fast,17.0,25.0,7,0.4748698137088474,0.5626062436915881,0.7143241320607296
5c3848fc19ceb400010c24a0,703,1,other,26,1647967220.736,1,1647967221.368,0,1647967224.403,0.6319999694824219,fast,-1.0,-1.0,7,0.4748698137088474,0.34449411297490434,-0.5626062436915881
5c3848fc19ceb400010c24a0,706,1,other,27,1647967225.453,0,1647967225.82,0,1647967230.337,0.366999864578247,slow,-1.0,-1.0,7,0.2907714890947155,0.34449411297490434,-0.4748698137088474
5c3848fc19ceb400010c24a0,707,1,other,28,1647967231.386,0,1647967231.787,0,1647967236.303,0.4010000228881836,slow,-1.0,-1.0,7,0.17804471126521518,0.34449411297490434,-0.2907714890947155
5c3848fc19ceb400010c24a0,710,1,other,29,1647967237.337,1,1647967237.82,1,1647967240.837,0.4830000400543213,fast,18.0,-1.0,7,0.17804471126521518,0.5986217329924834,0.6555058870250956
5c3848fc19ceb400010c24a0,713,1,other,30,1647967245.221,1,1647967246.204,1,1647967250.737,0.9830000400543212,slow,-1.0,-1.0,7,0.17804471126521518,0.7542287317096368,0.40137826700751655
5c3848fc19ceb400010c24a0,721,1,other,31,1647967251.771,1,1647967252.438,0,1647967255.472,0.6670000553131104,fast,20.0,24.0,7,0.17804471126521518,0.4618280739396339,-0.7542287317096368
5c3848fc19ceb400010c24a0,724,1,other,32,1647967288.823,0,1647967289.524,0,1647967294.041,0.7009999752044678,slow,22.0,-1.0,7,0.10902003944130834,0.4618280739396339,-0.17804471126521518
